	subtree_id	inferred-true-rf	inferred-init-rf	init-true-rf
766	1689	0.5	0.5	0.5
767	169	0.0	0.5	0.5
768	1690	0.0	0.5	0.5
769	1691	0.0	1.0	1.0
770	1692	0.0	0.5	0.5
771	1693	0.5	0.0	0.5
772	1694	0.5	1.0	1.0
773	1695	0.5	1.0	0.5
774	1696	0.0	1.0	1.0
775	1697	0.0	1.0	1.0
776	1698	0.0	0.0	0.0
777	1699	0.0	1.0	1.0
778	17	0.0	0.0	0.0
779	170	0.0	1.0	1.0
780	1700	0.0	0.0	0.0
781	1701	0.0	0.5	0.5
782	1702	0.0	0.5	0.5
783	1703	0.0	1.0	1.0
784	1704	0.0	1.0	1.0
785	1705	0.0	0.5	0.5
786	1706	1.0	0.0	1.0
787	1707	0.0	0.0	0.0
788	1708	0.0	0.5	0.5
789	1709	0.0	0.0	0.0
790	171	0.0	0.0	0.0
791	1710	0.0	0.5	0.5
792	1711	0.0	1.0	1.0
793	1712	1.0	1.0	1.0
794	1713	0.0	0.0	0.0
795	1714	1.0	1.0	0.5
796	1715	0.0	0.5	0.5
797	1716	1.0	1.0	0.5
798	1717	0.5	1.0	1.0
799	1718	0.0	0.0	0.0
800	1719	0.0	0.0	0.0
801	172	0.0	1.0	1.0
802	1720	0.0	0.0	0.0
803	1721	0.0	0.0	0.0
804	1722	0.0	1.0	1.0
805	1723	0.0	0.5	0.5
806	1724	0.5	1.0	0.5
807	1725	0.0	0.5	0.5
808	1726	0.0	0.5	0.5
809	1727	0.5	1.0	1.0
810	1728	0.0	0.5	0.5
811	1729	0.0	0.0	0.0
